index,duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,duration_min,duration_hr,member_age,month,date,day,hour,timeofweek,dayperiod,member_age_group,zip
1397100,287,2018-10-31 21:26:31.0590,2018-10-31 21:31:18.107,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553955,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.39708600000002,4452,Subscriber,1988.0,Male,No,4.78,0.08,31,October,31,Wednesday,21,Weekday,Evening,Young Adult,94102
1278678,197,2018-09-20 08:40:06.5480,2018-09-20 08:43:24.194,102.0,Irwin St at 8th St,37.7668828,-122.3995794,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315277,3576,Subscriber,1981.0,Male,No,3.28,0.05,38,September,20,Thursday,8,Weekday,Morning,Adult,94107
1160799,1174,2018-08-08 19:25:06.2580,2018-08-08 19:44:40.957,11.0,Davis St at Jackson St,37.79728,-122.398436,116.0,Mississippi St at 17th St,37.764802200000005,-122.3947713,3395,Subscriber,1968.0,Male,Yes,19.57,0.33,51,August,08,Wednesday,19,Weekday,Evening,Adult,94111
1286128,821,2018-09-19 08:51:00.6390,2018-09-19 09:04:42.095,356.0,Valencia St at Clinton Park,37.769188178104585,-122.42228507995605,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,1012,Subscriber,1979.0,Male,No,13.68,0.23,40,September,19,Wednesday,9,Weekday,Morning,Adult,94103
1306617,155,2018-09-15 21:09:34.9610,2018-09-15 21:12:10.200,72.0,Page St at Scott St,37.772406,-122.4356498,85.0,Church St at Duboce Ave,37.7700831,-122.42915570000001,4348,Subscriber,1973.0,Male,No,2.58,0.04,46,September,15,Saturday,21,Weekend,Evening,Adult,94117
320468,2253,2018-04-29 15:16:08.9000,2018-04-29 15:53:42.059,241.0,Ashby BART Station,37.8524766,-122.2702132,187.0,Jack London Square,37.796248,-122.279352,997,Customer,,,No,37.55,0.63,0,April,29,Sunday,15,Weekend,Afternoon,Children,94703
1182174,314,2018-08-05 20:04:50.4600,2018-08-05 20:10:04.657,252.0,Channing Way at Shattuck Ave,37.865846600000005,-122.26744309999998,274.0,Oregon St at Adeline St,37.857567200000005,-122.26755829999999,1000,Subscriber,1996.0,Female,No,5.23,0.09,23,August,05,Sunday,20,Weekend,Evening,Young Adult,94704
1525828,1182,2018-10-11 16:13:44.9830,2018-10-11 16:33:27.736,292.0,Empire St at 1st St,37.3448821,-121.89696550000001,278.0,The Alameda at Bush St,37.3319323,-121.9048882,781,Subscriber,1993.0,Male,Yes,19.7,0.33,26,October,11,Thursday,16,Weekday,Afternoon,Young Adult,95112
242337,833,2018-03-21 22:20:00.9320,2018-03-21 22:33:54.869,95.0,Sanchez St at 15th St,37.7662185,-122.4310597,147.0,29th St at Tiffany Ave,37.744066700000005,-122.42147220000001,1381,Subscriber,1985.0,Male,No,13.88,0.23,34,March,21,Wednesday,22,Weekday,Evening,Young Adult,94114
433508,675,2018-04-03 16:18:05.9550,2018-04-03 16:29:21.379,303.0,San Pedro St at Hedding St,37.352601,-121.90573300000001,279.0,Santa Clara St at 7th St,37.3391456,-121.8841054,2609,Subscriber,1980.0,Male,No,11.25,0.19,39,April,03,Tuesday,16,Weekday,Afternoon,Adult,95110
1698129,323,2018-11-06 16:30:53.5290,2018-11-06 16:36:16.892,23.0,The Embarcadero at Steuart St,37.791464000000005,-122.391034,14.0,Clay St at Battery St,37.795001,-122.39997,1619,Subscriber,1981.0,Female,No,5.38,0.09,38,November,06,Tuesday,16,Weekday,Afternoon,Adult,94105
530806,885,2018-05-16 17:28:02.4740,2018-05-16 17:42:48.237,19.0,Post St at Kearny St,37.788975,-122.403452,93.0,4th St at Mission Bay Blvd S,37.770407399999996,-122.39119840000002,1152,Subscriber,1958.0,Male,No,14.75,0.25,61,May,16,Wednesday,17,Weekday,Afternoon,Senior,94104
87615,1568,2018-01-03 18:03:32.4510,2018-01-03 18:29:40.633,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.39708600000002,123.0,Folsom St at 19th St,37.7605936,-122.41481709999998,1138,Subscriber,1989.0,Female,No,26.13,0.44,30,January,03,Wednesday,18,Weekday,Afternoon,Young Adult,94105
925575,459,2018-07-16 09:33:42.8520,2018-07-16 09:41:22.771,42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823000000001,350.0,8th St at Brannan St,37.77143136292109,-122.40578681230544,2168,Subscriber,1970.0,Other,Yes,7.65,0.13,49,July,16,Monday,9,Weekday,Morning,Adult,94102
628373,108,2018-06-29 19:34:25.6080,2018-06-29 19:36:14.416,98.0,Valencia St at 16th St,37.765052000000004,-122.42186609999999,109.0,17th St at Valencia St,37.7633158,-122.4219039,156,Subscriber,1977.0,Female,Yes,1.8,0.03,42,June,29,Friday,19,Weekday,Evening,Adult,94103
239207,336,2018-03-22 19:01:11.1340,2018-03-22 19:06:47.389,342.0,Colin P Kelly Jr St at Townsend St (Temporary Site),37.781382819628725,-122.38984107971191,22.0,Howard St at Beale St,37.789756,-122.39464299999999,2934,Subscriber,1982.0,Male,No,5.6,0.09,37,March,22,Thursday,19,Weekday,Evening,Adult,94107
281259,451,2018-03-09 18:36:33.2270,2018-03-09 18:44:04.443,223.0,16th St Mission BART Station 2,37.764765215497704,-122.42009103298186,106.0,Sanchez St at 17th St,37.7632417,-122.4306746,1634,Subscriber,1954.0,Female,No,7.52,0.13,65,March,09,Friday,18,Weekday,Afternoon,Senior,94110
1746763,369,2018-12-27 11:26:35.8290,2018-12-27 11:32:44.927,250.0,North Berkeley BART Station,37.873558,-122.283093,255.0,Virginia St at Shattuck Ave,37.876572549106854,-122.26952791213988,5503,Subscriber,1948.0,Female,No,6.15,0.1,71,December,27,Thursday,11,Weekday,Morning,Senior,94702
890044,1431,2018-07-20 19:00:09.3770,2018-07-20 19:24:00.681,254.0,Vine St at Shattuck Ave,37.88022244590679,-122.26959228515624,157.0,65th St at Hollis St,37.8467842,-122.2913761,1242,Subscriber,1985.0,Male,No,23.85,0.4,34,July,20,Friday,19,Weekday,Evening,Young Adult,94709
126000,81,2018-02-20 09:52:54.4800,2018-02-20 09:54:15.911,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,3551,Subscriber,1987.0,Male,No,1.35,0.02,32,February,20,Tuesday,9,Weekday,Morning,Young Adult,94102
1194380,1018,2018-08-03 09:09:20.0500,2018-08-03 09:26:18.188,134.0,Valencia St at 24th St,37.7524278,-122.42062779999999,19.0,Post St at Kearny St,37.788975,-122.403452,1566,Subscriber,1970.0,Male,No,16.97,0.28,49,August,03,Friday,9,Weekday,Morning,Adult,94110
1085846,412,2018-08-21 09:55:19.3490,2018-08-21 10:02:11.928,25.0,Howard St at 2nd St,37.78752178045625,-122.39740490913393,50.0,2nd St at Townsend St,37.780526,-122.39028799999998,1955,Customer,,,No,6.87,0.11,0,August,21,Tuesday,10,Weekday,Morning,Children,94105
44982,643,2018-01-19 08:19:53.8760,2018-01-19 08:30:37.337,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.39528200000001,98,Subscriber,1995.0,Male,No,10.72,0.18,24,January,19,Friday,8,Weekday,Morning,Young Adult,94102
596158,714,2018-05-05 11:39:19.2380,2018-05-05 11:51:13.729,64.0,5th St at Brannan St,37.776753899999996,-122.3990176,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330359,2284,Subscriber,1971.0,Male,No,11.9,0.2,48,May,05,Saturday,11,Weekend,Morning,Adult,94107
1278728,880,2018-09-20 08:25:17.3940,2018-09-20 08:39:57.936,53.0,Grove St at Divisadero,37.775946000000005,-122.4377775,19.0,Post St at Kearny St,37.788975,-122.403452,2569,Subscriber,1991.0,Male,No,14.67,0.24,28,September,20,Thursday,8,Weekday,Morning,Young Adult,94117
1587074,713,2018-10-02 16:13:58.2730,2018-10-02 16:25:52.172,7.0,Frank H Ogawa Plaza,37.8045623549303,-122.27173805236816,215.0,34th St at Telegraph Ave,37.8225475,-122.2663179,1001,Subscriber,1973.0,Male,No,11.88,0.2,46,October,02,Tuesday,16,Weekday,Afternoon,Adult,94612
1639522,393,2018-11-19 07:33:09.5900,2018-11-19 07:39:42.590,23.0,The Embarcadero at Steuart St,37.791464000000005,-122.391034,14.0,Clay St at Battery St,37.795001,-122.39997,4456,Subscriber,1974.0,Male,No,6.55,0.11,45,November,19,Monday,7,Weekday,Morning,Adult,94105
1604492,449,2018-11-29 19:47:08.0540,2018-11-29 19:54:38.036,50.0,2nd St at Townsend St,37.780526,-122.39028799999998,16.0,Steuart St at Market St,37.794129999999996,-122.39443,2458,Subscriber,1991.0,Male,No,7.48,0.12,28,November,29,Thursday,19,Weekday,Evening,Young Adult,94107
1052154,736,2018-08-27 07:16:39.9490,2018-08-27 07:28:56.466,347.0,23rd St and San Bruno Ave,37.754435634791776,-122.40436390042305,99.0,Folsom St at 15th St,37.7670373,-122.41544250000001,1717,Subscriber,1982.0,Female,Yes,12.27,0.2,37,August,27,Monday,7,Weekday,Morning,Adult,94110
1597011,351,2018-10-01 08:28:42.8900,2018-10-01 08:34:33.977,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,4383,Subscriber,1983.0,Male,No,5.85,0.1,36,October,01,Monday,8,Weekday,Morning,Adult,94111
1530719,492,2018-10-10 19:58:04.0040,2018-10-10 20:06:16.033,130.0,22nd St Caltrain Station,37.75771842163036,-122.39181250333785,115.0,Jackson Playground,37.7650259,-122.39877340000001,389,Subscriber,1983.0,Male,No,8.2,0.14,36,October,10,Wednesday,20,Weekday,Evening,Adult,94107
642615,458,2018-06-28 07:24:58.3810,2018-06-28 07:32:36.961,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759917,2338,Subscriber,1984.0,Male,No,7.63,0.13,35,June,28,Thursday,7,Weekday,Morning,Young Adult,94133
1845521,448,2018-12-05 10:29:27.9880,2018-12-05 10:36:56.517,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553955,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.39528200000001,2916,Subscriber,1974.0,Male,No,7.47,0.12,45,December,05,Wednesday,10,Weekday,Morning,Adult,94102
162013,834,2018-02-10 08:29:14.6540,2018-02-10 08:43:09.292,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553955,6.0,The Embarcadero at Sansome St,37.80477,-122.40323400000001,2358,Customer,1992.0,Male,No,13.9,0.23,27,February,10,Saturday,8,Weekend,Morning,Young Adult,94102
150973,597,2018-02-13 09:47:07.9990,2018-02-13 09:57:05.037,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,127.0,Valencia St at 21st St,37.7567083,-122.421025,2378,Subscriber,1945.0,Male,Yes,9.95,0.17,74,February,13,Tuesday,9,Weekday,Morning,Senior,94103
436660,339,2018-04-03 00:52:40.7100,2018-04-03 00:58:20.696,118.0,Eureka Valley Recreation Center,37.7591769,-122.4369431,119.0,18th St at Noe St,37.7610471,-122.43264170000002,3663,Subscriber,1971.0,Male,No,5.65,0.09,48,April,03,Tuesday,0,Weekday,Evening,Adult,94114
236274,548,2018-03-23 14:43:23.7090,2018-03-23 14:52:32.040,123.0,Folsom St at 19th St,37.7605936,-122.41481709999998,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,2702,Customer,1989.0,Other,No,9.13,0.15,30,March,23,Friday,14,Weekday,Afternoon,Young Adult,94110
757971,501,2018-06-11 08:08:56.5130,2018-06-11 08:17:18.341,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,2309,Subscriber,1982.0,Female,No,8.35,0.14,37,June,11,Monday,8,Weekday,Morning,Adult,94104
971857,662,2018-07-09 15:36:14.6120,2018-07-09 15:47:17.132,61.0,Howard St at 8th St,37.7765126,-122.4113061,350.0,8th St at Brannan St,37.77143136292109,-122.40578681230544,1715,Customer,1992.0,Male,No,11.03,0.18,27,July,09,Monday,15,Weekday,Afternoon,Young Adult,94103
465935,525,2018-05-28 16:59:01.3960,2018-05-28 17:07:46.904,13.0,Commercial St at Montgomery St,37.794230999999996,-122.402923,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,3542,Subscriber,1988.0,Male,No,8.75,0.15,31,May,28,Monday,17,Weekday,Afternoon,Young Adult,94111
1057134,2306,2018-08-25 16:00:16.1740,2018-08-25 16:38:42.880,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553955,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553955,1832,Customer,1987.0,Female,No,38.43,0.64,32,August,25,Saturday,16,Weekend,Afternoon,Young Adult,94102
330471,1038,2018-04-27 09:15:14.0650,2018-04-27 09:32:32.680,144.0,Precita Park,37.747299600000005,-122.41140290000001,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,526,Subscriber,1988.0,Male,No,17.3,0.29,31,April,27,Friday,9,Weekday,Morning,Young Adult,94110
278527,1004,2018-03-10 21:07:23.0470,2018-03-10 21:24:07.948,127.0,Valencia St at 21st St,37.7567083,-122.421025,285.0,Webster St at O'Farrell St,37.78352083526095,-122.43115782737732,1986,Subscriber,1983.0,Male,No,16.73,0.28,36,March,10,Saturday,21,Weekend,Evening,Adult,94110
1705115,677,2018-11-05 17:11:58.4820,2018-11-05 17:23:15.686,189.0,Genoa St at 55th St,37.83964879999999,-122.2717561,169.0,Bushrod Park,37.846515600000004,-122.26530430000001,2655,Customer,1990.0,Female,No,11.28,0.19,29,November,05,Monday,17,Weekday,Afternoon,Young Adult,94608
265898,269,2018-03-14 19:07:59.4040,2018-03-14 19:12:28.791,98.0,Valencia St at 16th St,37.765052000000004,-122.42186609999999,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,352,Subscriber,,,No,4.48,0.07,0,March,14,Wednesday,19,Weekday,Evening,Children,94103
58051,384,2018-01-15 14:19:04.0100,2018-01-15 14:25:28.629,129.0,Harrison St at 20th St,37.758862,-122.412544,144.0,Precita Park,37.747299600000005,-122.41140290000001,3369,Subscriber,1991.0,Male,No,6.4,0.11,28,January,15,Monday,14,Weekday,Afternoon,Young Adult,94110
1120065,262,2018-08-15 13:17:43.4200,2018-08-15 13:22:05.943,11.0,Davis St at Jackson St,37.79728,-122.398436,22.0,Howard St at Beale St,37.789756,-122.39464299999999,3506,Subscriber,1978.0,Male,No,4.37,0.07,41,August,15,Wednesday,13,Weekday,Afternoon,Adult,94111
1816378,433,2018-12-11 14:15:02.6670,2018-12-11 14:22:15.978,350.0,8th St at Brannan St,37.77143136292109,-122.40578681230544,59.0,S Van Ness Ave at Market St,37.774814,-122.418954,3716,Subscriber,1978.0,Male,No,7.22,0.12,41,December,11,Tuesday,14,Weekday,Afternoon,Adult,94103
396053,837,2018-04-12 17:53:56.2550,2018-04-12 18:07:53.567,9.0,Broadway at Battery St,37.798572108462565,-122.40086898207666,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710837,2477,Subscriber,1958.0,Male,No,13.95,0.23,61,April,12,Thursday,18,Weekday,Afternoon,Senior,94111
763454,390,2018-06-09 17:49:59.1940,2018-06-09 17:56:29.584,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553955,10.0,Washington St at Kearny St,37.795392937254526,-122.4047702550888,2334,Customer,1980.0,Male,No,6.5,0.11,39,June,09,Saturday,17,Weekend,Afternoon,Adult,94102
1114340,964,2018-08-16 08:54:31.0140,2018-08-16 09:10:35.761,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,24.0,Spear St at Folsom St,37.78967670000001,-122.39042849999998,714,Subscriber,1969.0,Male,No,16.07,0.27,50,August,16,Thursday,9,Weekday,Morning,Adult,94103
1841008,357,2018-12-06 08:33:36.2800,2018-12-06 08:39:34.074,60.0,8th St at Ringold St,37.774520401136854,-122.4094493687153,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,1544,Subscriber,1995.0,Female,No,5.95,0.1,24,December,06,Thursday,8,Weekday,Morning,Young Adult,94103
651772,996,2018-06-26 19:27:39.0100,2018-06-26 19:44:15.844,204.0,55th St at Telegraph Ave,37.84018579999999,-122.26182250000001,181.0,Grand Ave at Webster St,37.8113768,-122.2651925,3359,Subscriber,1986.0,Male,No,16.6,0.28,33,June,26,Tuesday,19,Weekday,Evening,Young Adult,94609
1742393,805,2018-12-28 15:29:54.8180,2018-12-28 15:43:20.455,278.0,The Alameda at Bush St,37.3319323,-121.9048882,300.0,Palm St at Willow St,37.3172979,-121.88499499999999,4006,Subscriber,1988.0,Male,No,13.42,0.22,31,December,28,Friday,15,Weekday,Afternoon,Young Adult,95126
1605292,907,2018-11-29 17:42:26.5050,2018-11-29 17:57:33.687,373.0,Potrero del Sol Park (25th St at Utah St),37.75179164525661,-122.40521550178528,50.0,2nd St at Townsend St,37.780526,-122.39028799999998,2916,Customer,1971.0,Male,No,15.12,0.25,48,November,29,Thursday,17,Weekday,Afternoon,Adult,94110
1459168,313,2018-10-22 14:30:01.7040,2018-10-22 14:35:15.545,107.0,17th St at Dolores St,37.7630152,-122.42649679999998,110.0,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.41520420000002,3006,Subscriber,1970.0,Male,No,5.22,0.09,49,October,22,Monday,14,Weekday,Afternoon,Adult,94114
985883,500,2018-07-06 18:20:47.5870,2018-07-06 18:29:08.092,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.39708600000002,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,3386,Subscriber,1978.0,Male,No,8.33,0.14,41,July,06,Friday,18,Weekday,Afternoon,Adult,94105
909544,681,2018-07-18 11:02:33.1220,2018-07-18 11:13:54.345,50.0,2nd St at Townsend St,37.780526,-122.39028799999998,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,2854,Customer,1996.0,Male,No,11.35,0.19,23,July,18,Wednesday,11,Weekday,Morning,Young Adult,94107
1845231,256,2018-12-05 12:51:36.9700,2018-12-05 12:55:53.174,6.0,The Embarcadero at Sansome St,37.80477,-122.40323400000001,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,4452,Subscriber,1987.0,Male,No,4.27,0.07,32,December,05,Wednesday,12,Weekday,Morning,Young Adult,94111
1181429,586,2018-08-06 07:36:35.3150,2018-08-06 07:46:22.045,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,3455,Subscriber,1995.0,Male,No,9.77,0.16,24,August,06,Monday,7,Weekday,Morning,Young Adult,94102
1729546,464,2018-11-01 11:18:33.8600,2018-11-01 11:26:18.201,61.0,Howard St at 8th St,37.7765126,-122.4113061,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553955,2522,Subscriber,1986.0,Male,No,7.73,0.13,33,November,01,Thursday,11,Weekday,Morning,Young Adult,94103
1356438,308,2018-09-08 10:57:42.3940,2018-09-08 11:02:51.111,253.0,Haste St at College Ave,37.86641794050319,-122.25379943847656,266.0,Parker St at Fulton St,37.8624644,-122.26479109999998,3086,Subscriber,1996.0,Male,No,5.13,0.09,23,September,08,Saturday,11,Weekend,Morning,Young Adult,94704
1043579,162,2018-08-28 09:50:12.9930,2018-08-28 09:52:55.665,137.0,Jersey St at Castro St,37.750506,-122.4339496,138.0,Jersey St at Church St,37.7509004,-122.42741140000001,2685,Subscriber,1993.0,Male,No,2.7,0.05,26,August,28,Tuesday,9,Weekday,Morning,Young Adult,94114
232781,75,2018-03-24 16:18:09.4950,2018-03-24 16:19:24.919,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,2640,Customer,1979.0,Female,No,1.25,0.02,40,March,24,Saturday,16,Weekend,Afternoon,Adult,94117
1383041,895,2018-09-04 14:57:52.4410,2018-09-04 15:12:48.413,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,81.0,Berry St at 4th St,37.77588,-122.39317,4422,Subscriber,1978.0,Male,No,14.92,0.25,41,September,04,Tuesday,15,Weekday,Afternoon,Adult,94104
1299454,434,2018-09-17 13:46:24.9110,2018-09-17 13:53:39.694,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,63.0,Bryant St at 6th St,37.77591022233337,-122.40257500673576,3617,Subscriber,1974.0,Male,Yes,7.23,0.12,45,September,17,Monday,13,Weekday,Afternoon,Adult,94103
1691491,146,2018-11-07 13:51:36.6250,2018-11-07 13:54:03.258,14.0,Clay St at Battery St,37.795001,-122.39997,9.0,Broadway at Battery St,37.798572108462565,-122.40086898207666,3928,Subscriber,1982.0,Male,No,2.43,0.04,37,November,07,Wednesday,13,Weekday,Afternoon,Adult,94111
1581325,666,2018-10-03 09:38:22.6350,2018-10-03 09:49:29.304,6.0,The Embarcadero at Sansome St,37.80477,-122.40323400000001,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710837,4404,Subscriber,1989.0,Male,No,11.1,0.18,30,October,03,Wednesday,9,Weekday,Morning,Young Adult,94111
1608631,597,2018-11-28 19:46:05.0620,2018-11-28 19:56:02.187,98.0,Valencia St at 16th St,37.765052000000004,-122.42186609999999,139.0,Garfield Square (25th St at Harrison St),37.751017100000006,-122.4119009,3374,Subscriber,1996.0,Male,No,9.95,0.17,23,November,28,Wednesday,19,Weekday,Evening,Young Adult,94103
795998,1550,2018-06-04 20:30:43.6970,2018-06-04 20:56:34.200,311.0,Paseo De San Antonio at 2nd St,37.333798,-121.88694299999999,297.0,Locust St at Grant St,37.322979600000004,-121.8879312,1680,Subscriber,1990.0,Male,Yes,25.83,0.43,29,June,04,Monday,20,Weekday,Evening,Young Adult,95113
1618378,1582,2018-11-26 19:28:37.3610,2018-11-26 19:54:59.726,337.0,Webster St at 19th St,37.80696976095594,-122.26658821105957,239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.25876399999999,3050,Subscriber,1995.0,Male,No,26.37,0.44,24,November,26,Monday,19,Weekday,Evening,Young Adult,94612
1687411,233,2018-11-08 07:31:53.0520,2018-11-08 07:35:46.936,186.0,Lakeside Dr at 14th St,37.8013189,-122.26264180000001,7.0,Frank H Ogawa Plaza,37.8045623549303,-122.27173805236816,173,Subscriber,1991.0,Female,No,3.88,0.06,28,November,08,Thursday,7,Weekday,Morning,Young Adult,94612
1215,848,2018-01-31 17:39:29.2210,2018-01-31 17:53:38.123,278.0,The Alameda at Bush St,37.3319323,-121.9048882,294.0,Pierce Ave at Market St,37.327581,-121.88455900000001,1845,Subscriber,1983.0,Male,No,14.13,0.24,36,January,31,Wednesday,17,Weekday,Afternoon,Adult,95126
624398,841,2018-06-30 17:41:57.0050,2018-06-30 17:55:58.448,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,114.0,Rhode Island St at 17th St,37.7644783,-122.40257009999999,3927,Subscriber,1997.0,Male,No,14.02,0.23,22,June,30,Saturday,17,Weekend,Afternoon,Young Adult,94102
1321388,348,2018-09-13 15:54:33.1690,2018-09-13 16:00:21.911,101.0,Potrero Ave at 15th St (Temporary Location),37.766628999999995,-122.407706,123.0,Folsom St at 19th St,37.7605936,-122.41481709999998,1056,Subscriber,1984.0,Male,No,5.8,0.1,35,September,13,Thursday,16,Weekday,Afternoon,Young Adult,94103
840776,485,2018-07-28 11:14:49.7270,2018-07-28 11:22:55.154,351.0,10th St at University Ave,37.86906047545393,-122.29339957237242,270.0,Ninth St at Heinz Ave,37.853489399999994,-122.28941540000001,1579,Subscriber,1993.0,Male,No,8.08,0.13,26,July,28,Saturday,11,Weekend,Morning,Young Adult,94710
30765,628,2018-01-23 17:05:22.2840,2018-01-23 17:15:50.343,41.0,Golden Gate Ave at Polk St,37.78127,-122.41873999999999,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,2309,Subscriber,1988.0,Male,No,10.47,0.17,31,January,23,Tuesday,17,Weekday,Afternoon,Young Adult,94102
878963,687,2018-07-23 08:31:00.5710,2018-07-23 08:42:28.347,80.0,Townsend St at 5th St,37.7753058,-122.39738,41.0,Golden Gate Ave at Polk St,37.78127,-122.41873999999999,2287,Subscriber,1988.0,Male,No,11.45,0.19,31,July,23,Monday,8,Weekday,Morning,Young Adult,94107
1011810,614,2018-07-02 15:05:38.5810,2018-07-02 15:15:53.517,309.0,San Jose City Hall,37.337391,-121.886995,310.0,San Fernando St at 4th St,37.335885,-121.88566000000002,1619,Subscriber,1982.0,Male,No,10.23,0.17,37,July,02,Monday,15,Weekday,Afternoon,Adult,95112
746414,322,2018-06-12 17:26:00.2060,2018-06-12 17:31:22.329,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315277,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,1179,Subscriber,1994.0,Female,No,5.37,0.09,25,June,12,Tuesday,17,Weekday,Afternoon,Young Adult,94103
520492,535,2018-05-18 09:05:42.1470,2018-05-18 09:14:37.216,129.0,Harrison St at 20th St,37.758862,-122.412544,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,3789,Subscriber,1992.0,Male,No,8.92,0.15,27,May,18,Friday,9,Weekday,Morning,Young Adult,94110
174744,856,2018-02-07 14:52:26.7890,2018-02-07 15:06:42.956,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710837,1691,Customer,,,No,14.27,0.24,0,February,07,Wednesday,15,Weekday,Afternoon,Children,94133
1271274,436,2018-09-21 07:53:35.0810,2018-09-21 08:00:51.607,255.0,Virginia St at Shattuck Ave,37.876572549106854,-122.26952791213988,256.0,Hearst Ave at Euclid Ave,37.87511169286445,-122.26055324077606,256,Subscriber,1985.0,Male,No,7.27,0.12,34,September,21,Friday,8,Weekday,Morning,Young Adult,94709
537352,380,2018-05-15 17:59:04.2770,2018-05-15 18:05:25.041,37.0,2nd St at Folsom St,37.78499972833808,-122.39593561749642,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.39528200000001,3654,Subscriber,,,No,6.33,0.11,0,May,15,Tuesday,18,Weekday,Afternoon,Children,94107
714062,394,2018-06-17 19:36:43.1870,2018-06-17 19:43:17.943,285.0,Webster St at O'Farrell St,37.78352083526095,-122.43115782737732,86.0,Market St at Dolores St,37.76930529999999,-122.4268256,3779,Subscriber,1975.0,Male,No,6.57,0.11,44,June,17,Sunday,19,Weekend,Evening,Adult,94115
1742073,941,2018-12-28 16:28:43.3360,2018-12-28 16:44:24.816,104.0,4th St at 16th St,37.76704457969368,-122.39083349704742,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,3479,Subscriber,1990.0,Female,No,15.68,0.26,29,December,28,Friday,16,Weekday,Afternoon,Young Adult,94158
199779,922,2018-02-01 10:31:58.0880,2018-02-01 10:47:20.893,146.0,30th St at San Jose Ave,37.7423139,-122.42318049999999,59.0,S Van Ness Ave at Market St,37.774814,-122.418954,2800,Subscriber,1984.0,Female,No,15.37,0.26,35,February,01,Thursday,10,Weekday,Morning,Young Adult,94110
